Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc
561	19961.7	20980.3	19961.7	20980.3	1134.61316	34863.26563	311.32486	0.69848	0.85827	1084.87537	37581.48438	14287	5	1	1	68.5494	68.5494	6275.38781	4.29814	19961.7	20980.3	19961.7	20980.3
561	36813.8	18069.3	36813.8	18069.3	1046.90356	28026.29297	352.89807	0.76626	1.03465	1209.24329	28562.22656	14292	3	0	1	8.28	8.28	5044.73273	5.56602	36813.8	18069.3	36813.8	18069.3
561	19959.0	20997.7	19959.0	20997.7	1119.75635	6539.14209	308.48782	0.81815	0.83666	1078.55859	7073.62891	14293	1	1	1	74.4102	74.4102	1177.04558	9.98960	19959.0	20997.7	19959.0	20997.7
561	25628.1	11174.3	25628.1	11174.3	1563.05835	34831.60938	361.65659	0.61115	1.24919	1031.43311	35449.16016	14308	3	0	1	-45.504	-45.504	6269.68969	4.51770	25628.1	11174.3	25628.1	11174.3
561	25911.1	11009.8	25911.1	11009.8	1198.88818	7986.62402	329.49719	0.19670	1.10043	995.73883	8372.79688	14315	1	1	1	3.096	3.096	1437.59232	9.11079	25911.1	11009.8	25911.1	11009.8
561	34860.2	13576.9	34860.2	13576.9	1228.15466	24127.78516	380.08179	1.30167	1.20164	1108.18494	24826.70313	14326	2	1	1	-50.688	-50.688	4343.00133	5.98802	34860.2	13576.9	34860.2	13576.9
561	26119.0	10992.9	26119.0	10992.9	1362.29797	7839.07617	306.37610	0.94554	0.98087	1052.48889	8382.04297	14336	1	1	1	37.0476	37.0476	1411.03371	8.33770	26119.0	10992.9	26119.0	10992.9
561	24777.7	21392.9	24777.7	21392.9	1220.51611	17582.47461	348.77454	0.16167	1.26560	1066.30078	18219.09375	14348	2	1	1	-39.024	-39.024	3164.84543	6.71076	24777.7	21392.9	24777.7	21392.9
561	22460.7	15126.2	22460.7	15126.2	1331.86975	10602.57520	360.31625	0.11025	1.44114	1032.67529	11204.45703	14349	1	0	1	-75.312	-75.312	1908.46354	8.41651	22460.7	15126.2	22460.7	15126.2
561	30639.9	13998.1	30639.9	13998.1	1905.66162	15514.44336	365.33411	1.36976	0.92060	1154.39685	15930.55469	14352	1	0	1	48.0366	48.0366	2792.59980	6.46517	30639.9	13998.1	30639.9	13998.1
561	24715.4	16502.0	24715.4	16502.0	2749.62695	42329.96094	337.43445	0.41602	1.36643	1116.66553	43613.14063	14358	2	2	1	-46.8	-46.8	7619.39297	3.08498	24715.4	16502.0	24715.4	16502.0
561	36490.1	15525.3	36490.1	15525.3	1111.72815	10047.39355	387.77429	0.65740	1.50394	1143.37549	10861.34375	14360	1	0	1	-109.656	-109.656	1808.53084	10.44750	36490.1	15525.3	36490.1	15525.3
561	36492.2	15517.3	36492.2	15517.3	1865.43433	49470.29688	327.94781	1.06727	1.54660	1208.01294	50740.67188	14363	4	0	1	-63	-63	8904.65344	3.32176	36492.2	15517.3	36492.2	15517.3
561	26130.4	11650.5	26130.4	11650.5	1325.28503	9037.44922	332.34949	1.26590	1.71747	1072.94116	9274.64844	14371	1	0	1	-83.736	-83.736	1626.74086	8.53524	26130.4	11650.5	26130.4	11650.5
561	23985.2	12691.7	23985.2	12691.7	1060.00098	7997.28027	349.52731	0.51101	1.58051	1029.60815	8276.63281	14392	1	0	1	-83.736	-83.736	1439.51045	10.22248	23985.2	12691.7	23985.2	12691.7
561	27366.8	19064.9	27366.8	19064.9	1083.53564	20195.75781	299.23950	1.19167	0.83316	1200.44849	21019.07813	14396	3	0	1	73.6776	73.6776	3635.23641	5.55404	27366.8	19064.9	27366.8	19064.9
561	37080.7	15627.8	37080.7	15627.8	1420.29993	17318.79688	331.82764	0.08753	0.82973	1153.60718	17830.50000	14401	2	1	1	83.934	83.934	3117.38344	6.42376	37080.7	15627.8	37080.7	15627.8
561	22223.1	25815.3	22223.1	25815.3	1041.62427	16459.62500	292.89026	1.46618	0.93815	970.20239	16851.26953	14407	3	2	1	48.0366	48.0366	2962.73250	5.90545	22223.1	25815.3	22223.1	25815.3
561	31798.2	16132.0	31798.2	16132.0	1000.51727	21380.36133	325.23352	0.19056	0.96917	1186.36682	21901.06641	14409	3	1	1	36.315	36.315	3848.46504	6.08959	31798.2	16132.0	31798.2	16132.0
561	22246.9	25811.2	22246.9	25811.2	1051.04614	5771.20898	299.13171	1.30158	1.05024	981.51996	6129.52344	14411	1	2	1	23.8608	23.8608	1038.81762	10.19381	22246.9	25811.2	22246.9	25811.2
561	25687.8	11329.5	25687.8	11329.5	1932.53125	11010.61133	304.72147	1.22908	1.16896	1079.70288	11291.55859	14412	1	1	1	1.8	1.8	1981.91004	6.23947	25687.8	11329.5	25687.8	11329.5
561	34665.3	13447.4	34665.3	13447.4	1090.94385	9482.00391	375.74252	0.23841	1.73472	1070.00317	10185.75781	14418	1	1	1	-124.56	-124.56	1706.76070	10.13352	34665.3	13447.4	34665.3	13447.4
561	37529.1	22322.7	37529.1	22322.7	1102.82056	20965.32422	313.24277	0.68376	0.99402	1159.11938	21474.29688	14422	2	1	1	32.652	32.652	3773.75836	4.93483	37529.1	22322.7	37529.1	22322.7
561	31920.1	16383.6	31920.1	16383.6	1534.83606	29737.46094	327.04138	0.94825	1.46879	1174.60876	30703.99219	14429	3	0	1	-52.632	-52.632	5352.74297	4.57305	31920.1	16383.6	31920.1	16383.6
561	26010.6	11239.8	26010.6	11239.8	1186.65735	9254.94434	356.51825	1.02740	0.93991	1012.46863	9652.03906	14433	1	0	1	39.978	39.978	1665.88998	9.23951	26010.6	11239.8	26010.6	11239.8
561	25983.5	11260.3	25983.5	11260.3	2450.88721	46005.10156	352.47232	0.84412	0.82438	1070.43152	46699.47656	14435	3	1	1	99.3186	99.3186	8280.91828	3.46137	25983.5	11260.3	25983.5	11260.3
561	25693.1	11481.6	25693.1	11481.6	1099.83948	6515.94531	310.72675	0.79999	1.01115	1090.32153	6980.24609	14438	1	0	1	28.989	28.989	1172.87016	10.19307	25693.1	11481.6	25693.1	11481.6
561	21522.8	13864.6	21522.8	13864.6	1185.46753	7300.90479	316.81274	0.91413	1.25610	1026.70105	7709.64844	14453	1	1	1	-17.64	-17.64	1314.16286	9.31547	21522.8	13864.6	21522.8	13864.6
561	27580.3	21341.4	27580.3	21341.4	1588.08826	24955.68359	400.47635	0.47922	1.98721	1181.74963	26531.53906	14457	2	0	1	-171.864	-171.864	4492.02305	6.52943	27580.3	21341.4	27580.3	21341.4
561	30265.0	13299.5	30265.0	13299.5	1444.82178	9400.95508	325.64420	0.17695	0.80307	1140.69409	9777.98828	14459	1	0	1	91.26	91.26	1692.17191	8.14496	30265.0	13299.5	30265.0	13299.5
561	25634.0	25563.0	25634.0	25563.0	1058.44153	12918.66992	318.57504	0.46371	0.98331	1034.07166	13351.97656	14464	2	0	1	34.1172	34.1172	2325.36059	7.43525	25634.0	25563.0	25634.0	25563.0
561	21523.7	13877.9	21523.7	13877.9	1051.24646	15675.40332	351.09790	0.58020	1.63093	1026.86743	16388.70313	14467	2	0	1	-90.864	-90.864	2821.57260	7.41051	21523.7	13877.9	21523.7	13877.9
561	21510.7	13859.1	21510.7	13859.1	1307.24170	8874.71680	333.85110	0.50742	1.35403	1031.36499	9463.00391	14470	1	0	1	-42.264	-42.264	1597.44902	8.61155	21510.7	13859.1	21510.7	13859.1
561	27514.0	20243.3	27514.0	20243.3	1167.50110	10348.06934	382.32471	0.04861	1.67905	1153.30615	11490.42969	14472	1	1	1	-125.856	-125.856	1862.65248	9.95523	27514.0	20243.3	27514.0	20243.3
561	27595.6	21403.8	27595.6	21403.8	1197.33118	10009.89063	370.11703	0.39026	1.43766	1098.31006	10648.46875	14474	1	0	1	-83.736	-83.736	1801.78031	9.49831	27595.6	21403.8	27595.6	21403.8
561	30057.0	22299.9	30057.0	22299.9	1004.35016	6957.90527	335.97601	0.23535	0.95709	1141.81897	7265.87109	14474	1	1	1	37.7802	37.7802	1252.42295	11.24922	30057.0	22299.9	30057.0	22299.9
561	30046.9	22291.4	30046.9	22291.4	1031.82227	18301.54688	330.88892	0.07198	0.89980	1134.17834	18661.52344	14477	2	0	1	57.5604	57.5604	3294.27844	6.04933	30046.9	22291.4	30046.9	22291.4
561	27593.7	21425.8	27593.7	21425.8	1346.73584	8606.18066	323.03827	1.12438	1.49504	1120.29785	8906.59766	14482	1	2	1	-53.28	-53.28	1549.11252	8.61934	27593.7	21425.8	27593.7	21425.8
561	27561.1	21326.8	27561.1	21326.8	1147.94385	8998.44043	356.87994	0.34853	1.59579	1082.74390	9467.13281	14484	1	0	1	-92.16	-92.16	1619.71928	9.73757	27561.1	21326.8	27561.1	21326.8
561	27614.0	21361.1	27614.0	21361.1	1564.06946	12878.92578	371.44388	0.16283	1.66739	1110.66980	13565.80469	14487	1	0	1	-113.544	-113.544	2318.20664	7.69378	27614.0	21361.1	27614.0	21361.1
561	25535.5	11042.2	25535.5	11042.2	1096.13452	7179.61621	326.72620	0.10413	0.93181	1028.57629	7576.76172	14489	1	0	1	47.304	47.304	1292.33092	9.98569	25535.5	11042.2	25535.5	11042.2
561	27626.1	21399.2	27626.1	21399.2	1191.90576	9586.93945	363.81546	0.15899	1.46122	1100.86963	10203.21094	14493	1	2	1	-81.144	-81.144	1725.64910	9.58394	27626.1	21399.2	27626.1	21399.2
561	27578.0	20788.7	27578.0	20788.7	2379.38623	13678.42480	306.26608	1.14447	1.15047	1207.99463	14359.26172	14495	1	1	1	4.392	4.392	2462.11646	5.45248	27578.0	20788.7	27578.0	20788.7
561	30295.5	13163.6	30295.5	13163.6	1408.69116	15583.80957	323.44257	0.37458	1.06739	1132.34229	16005.45313	14501	2	0	1	12.816	12.816	2805.08572	6.69545	30295.5	13163.6	30295.5	13163.6
561	26932.9	20826.8	26932.9	20826.8	1039.09326	6441.88867	316.45135	1.05367	0.62385	1116.90430	6753.30469	14512	1	0	1	146.205	146.205	1159.53996	10.73865	26932.9	20826.8	26932.9	20826.8
561	36313.2	15829.2	36313.2	15829.2	1150.36499	7230.19775	320.16895	0.35319	0.91423	1150.10107	7761.04688	14515	1	0	1	53.1648	53.1648	1301.43560	10.00170	36313.2	15829.2	36313.2	15829.2
561	21337.1	16313.4	21337.1	16313.4	1193.03357	25272.59180	312.40366	1.11416	1.28150	1017.94476	25680.15234	14520	3	0	1	-18.936	-18.936	4549.06652	4.61917	21337.1	16313.4	21337.1	16313.4
561	36342.8	17483.2	36342.8	17483.2	1719.94055	38396.86719	345.48904	0.22415	1.18337	1174.83960	39127.31250	14520	3	1	1	-22.176	-22.176	6911.43609	4.02761	36342.8	17483.2	36342.8	17483.2
561	21338.1	16313.7	21338.1	16313.7	1018.25574	23390.86328	329.36636	0.44857	1.24367	1023.32574	23828.10938	14525	3	1	1	-22.824	-22.824	4210.35539	5.42479	21338.1	16313.7	21338.1	16313.7
561	21110.9	8398.9	21110.9	8398.9	1818.81702	47094.70313	308.08176	1.28193	1.28877	929.77649	47801.73828	14535	5	0	1	-17.64	-17.64	8477.04656	3.07885	21110.9	8398.9	21110.9	8398.9
561	21106.6	8397.5	21106.6	8397.5	1942.52271	26826.47656	303.86816	1.36178	1.23909	947.53638	27303.15234	14541	3	0	1	-8.568	-8.568	4828.76578	4.08500	21106.6	8397.5	21106.6	8397.5
561	26705.9	14107.9	26705.9	14107.9	1425.96838	23934.62891	349.97290	0.15869	1.28486	1125.72217	24623.00000	14551	2	0	1	-42.912	-42.912	4308.23320	5.26064	26705.9	14107.9	26705.9	14107.9
561	30071.2	10696.1	30071.2	10696.1	1026.22388	6292.76074	316.38898	1.17889	1.40293	974.49945	6547.51953	14563	1	0	1	-37.728	-37.728	1132.69693	10.38885	30071.2	10696.1	30071.2	10696.1
561	26565.2	14112.9	26565.2	14112.9	1153.25940	7562.66406	326.92072	0.47172	1.20853	1104.48157	7797.40234	14588	1	0	1	-15.696	-15.696	1361.27953	9.81284	26565.2	14112.9	26565.2	14112.9
561	29297.0	26015.9	29297.0	26015.9	1010.50592	8544.85840	376.06787	0.16873	1.58080	1006.61279	9155.39453	14592	1	2	1	-108.36	-108.36	1538.07451	10.87436	29297.0	26015.9	29297.0	26015.9
561	31699.3	16403.8	31699.3	16403.8	1217.55896	7789.93311	315.00732	0.57874	0.95167	1204.76099	8433.71094	14599	1	1	1	42.9084	42.9084	1402.18796	9.26093	31699.3	16403.8	31699.3	16403.8
561	36311.7	17483.8	36311.7	17483.8	1384.76123	10215.73828	346.05081	0.17433	1.21704	1129.09363	10738.10156	14613	1	1	1	-28.656	-28.656	1838.83289	8.38213	36311.7	17483.8	36311.7	17483.8
561	38292.0	21504.4	38292.0	21504.4	1154.67212	7008.27441	314.45645	0.76125	1.09971	1129.70386	7522.51172	14625	1	0	1	9.576	9.576	1261.48939	9.89201	38292.0	21504.4	38292.0	21504.4
561	36793.3	18158.5	36793.3	18158.5	2128.42529	35423.30469	301.22235	1.20963	1.04223	1215.24072	36405.58594	14626	3	0	1	25.326	25.326	6376.19484	3.46920	36793.3	18158.5	36793.3	18158.5
561	21287.0	16218.4	21287.0	16218.4	1227.53589	26747.05469	332.87991	0.20023	1.17497	1026.93921	27088.95703	14647	3	0	1	-13.104	-13.104	4814.46984	4.91919	21287.0	16218.4	21287.0	16218.4
561	33508.5	13283.5	33508.5	13283.5	1533.20923	9962.48438	325.41284	0.61925	1.26175	1081.93579	10380.14453	14652	1	0	1	-23.472	-23.472	1793.24719	7.58730	33508.5	13283.5	33508.5	13283.5
561	27495.2	24956.8	27495.2	24956.8	1213.28003	9478.88184	356.50055	1.05023	0.88782	1019.18091	10192.60156	14662	1	1	1	64.8864	64.8864	1706.19873	9.06911	27495.2	24956.8	27495.2	24956.8
561	26335.0	11949.0	26335.0	11949.0	1253.39258	9195.71387	346.08728	0.34729	1.46096	1042.64514	9566.35938	14690	1	0	1	-66.24	-66.24	1655.22850	8.92192	26335.0	11949.0	26335.0	11949.0
561	26606.0	14258.2	26606.0	14258.2	1984.77991	11988.66016	313.70865	0.64998	0.97694	1148.93262	12507.30078	14699	1	0	1	37.0476	37.0476	2157.95883	6.22471	26606.0	14258.2	26606.0	14258.2
561	26623.8	14255.0	26623.8	14255.0	1638.82910	9996.68457	315.26205	0.57063	0.95450	1171.89502	10707.14453	14701	1	0	1	42.1758	42.1758	1799.40322	7.37777	26623.8	14255.0	26623.8	14255.0
561	33679.7	13220.9	33679.7	13220.9	1209.04419	14587.54395	315.11078	0.82507	1.16102	1110.89221	15080.56250	14703	2	0	1	-1.44	-1.44	2625.75791	6.73141	33679.7	13220.9	33679.7	13220.9
561	26058.4	21496.6	26058.4	21496.6	1022.77460	6045.47412	311.00427	0.71460	0.84524	1059.63354	6499.95703	14714	1	1	1	72.2124	72.2124	1088.18534	10.79464	26058.4	21496.6	26058.4	21496.6
561	34821.5	13593.8	34821.5	13593.8	1425.81714	9405.05957	328.81039	0.81988	1.43095	1103.71130	10055.18750	14723	1	1	1	-49.392	-49.392	1692.91072	8.17804	34821.5	13593.8	34821.5	13593.8
561	34818.7	13604.8	34818.7	13604.8	1219.90698	34164.89844	341.18823	0.00675	1.22480	1071.01575	34834.03125	14726	4	0	1	-26.712	-26.712	6149.68172	4.69163	34818.7	13604.8	34818.7	13604.8
561	24824.2	19710.0	24824.2	19710.0	1751.84814	19417.20313	421.20477	0.00933	1.91238	1094.14587	20101.76563	14729	1	1	1	-188.064	-188.064	3495.09656	6.66314	24824.2	19710.0	24824.2	19710.0
561	33037.3	13460.5	33037.3	13460.5	2487.94482	14936.02637	312.79483	0.64953	0.92160	1094.59021	15411.07813	14732	1	0	1	50.967	50.967	2688.48475	5.08744	33037.3	13460.5	33037.3	13460.5
561	29798.6	22181.6	29798.6	22181.6	1173.60791	6774.21582	306.76596	0.88550	0.90488	1095.55188	7250.95703	14734	1	1	1	55.3626	55.3626	1219.35885	9.64464	29798.6	22181.6	29798.6	22181.6
561	39432.3	22516.8	39432.3	22516.8	1065.28516	6524.22070	316.08350	0.51992	0.83158	1157.38538	6958.11719	14745	1	0	1	78.0732	78.0732	1174.35973	10.74638	39432.3	22516.8	39432.3	22516.8
561	26476.4	14113.8	26476.4	14113.8	1039.84204	8016.73682	362.01547	0.41787	1.33427	1102.53625	8642.21875	14755	1	0	1	-61.056	-61.056	1443.01263	11.15770	26476.4	14113.8	26476.4	14113.8
561	27270.6	20775.8	27270.6	20775.8	1068.33472	31952.80664	360.09366	0.15597	1.54982	1117.29480	32698.28906	14761	3	2	1	-89.568	-89.568	5751.50520	4.97988	27270.6	20775.8	27270.6	20775.8
561	19200.7	22074.4	19200.7	22074.4	1627.96362	18025.78125	429.82553	1.40546	1.53254	1002.34967	19090.07813	14770	1	1	1	-161.496	-161.496	3244.64063	7.12310	19200.7	22074.4	19200.7	22074.4
561	36803.0	17888.0	36803.0	17888.0	1250.84094	7245.85791	307.27307	0.99179	1.06197	1221.62708	7770.27344	14778	1	2	1	19.4652	19.4652	1304.25442	9.50519	36803.0	17888.0	36803.0	17888.0
561	27496.1	24963.0	27496.1	24963.0	1161.23523	6799.34375	308.90881	0.85599	0.99435	997.48889	7160.04297	14806	1	1	1	33.3846	33.3846	1223.88188	9.38731	27496.1	24963.0	27496.1	24963.0
561	34812.2	13864.6	34812.2	13864.6	1012.48749	13876.08398	333.54916	0.17308	0.90757	1061.68445	14273.92188	14817	2	1	1	54.63	54.63	2497.69512	7.64590	34812.2	13864.6	34812.2	13864.6
561	30708.5	14165.9	30708.5	14165.9	1219.72632	7805.43262	322.94571	0.37575	0.74911	1115.73169	8242.14844	14825	1	1	1	108.842	108.842	1404.97787	9.37503	30708.5	14165.9	30708.5	14165.9
561	31092.0	13157.2	31092.0	13157.2	1202.09961	16651.82813	352.95224	0.02759	1.40831	1083.86841	17286.57813	14828	2	0	1	-64.944	-64.944	2997.32906	7.23919	31092.0	13157.2	31092.0	13157.2
561	25609.0	10915.4	25609.0	10915.4	1034.34399	7350.25732	341.74286	0.36041	1.03320	1009.97162	7896.39063	14841	1	0	1	13.464	13.464	1323.04632	10.51119	25609.0	10915.4	25609.0	10915.4
561	27320.7	20508.8	27320.7	20508.8	1810.29187	23834.18359	350.95059	0.02355	1.38040	1118.92200	24546.82813	14844	2	0	1	-59.112	-59.112	4290.15305	5.29333	27320.7	20508.8	27320.7	20508.8
561	27565.3	20763.5	27565.3	20763.5	2203.06299	27561.92969	330.49426	0.55841	1.32300	1108.44385	28096.07813	14860	2	1	1	-35.784	-35.784	4961.14734	4.21745	27565.3	20763.5	27565.3	20763.5
561	31678.4	16479.8	31678.4	16479.8	1273.75598	7150.71729	304.82611	1.16179	1.12200	1199.83948	7902.86719	14872	1	0	1	9.576	9.576	1287.12911	9.41686	31678.4	16479.8	31678.4	16479.8
561	30582.6	13876.8	30582.6	13876.8	1227.93896	6755.35889	299.42545	1.42788	1.16536	1123.79932	7201.83203	14883	1	0	1	4.392	4.392	1215.96460	9.35822	30582.6	13876.8	30582.6	13876.8
561	25614.8	12155.0	25614.8	12155.0	1143.16406	16889.32422	343.17142	0.27963	0.73906	1037.96082	17721.93750	14884	2	1	1	132.286	132.286	3040.07836	6.68938	25614.8	12155.0	25614.8	12155.0
561	25636.0	12146.4	25636.0	12146.4	1208.86060	6575.56494	296.49356	1.31517	0.80766	1055.96265	6986.83203	14887	1	0	1	79.5384	79.5384	1183.60169	9.19903	25636.0	12146.4	25636.0	12146.4
561	31175.8	13733.4	31175.8	13733.4	1038.94897	5618.80127	297.98431	1.30089	0.75920	1117.27686	6012.30859	14906	1	0	1	92.7252	92.7252	1011.38423	10.91102	31175.8	13733.4	31175.8	13733.4
561	30539.2	13915.5	30539.2	13915.5	1488.77563	21487.99609	319.69702	0.53077	1.07743	1149.14722	22069.57031	14909	2	0	1	12.168	12.168	3867.83930	4.98590	30539.2	13915.5	30539.2	13915.5
561	27508.6	20444.9	27508.6	20444.9	2011.22522	35328.08203	328.19662	0.43186	1.21160	1143.10229	35990.98828	14954	3	0	1	-16.992	-16.992	6359.05477	3.92721	27508.6	20444.9	27508.6	20444.9
561	23947.5	12711.4	23947.5	12711.4	1465.21960	18745.84570	342.33371	0.80745	1.62644	1049.87866	18999.92188	14962	2	0	1	-83.088	-83.088	3374.25223	6.10355	23947.5	12711.4	23947.5	12711.4
561	27303.0	20258.0	27303.0	20258.0	1129.78101	10864.07910	391.85547	0.59270	1.55820	1130.97363	11766.03125	14968	1	0	1	-121.32	-121.32	1955.53424	9.88111	27303.0	20258.0	27303.0	20258.0
561	23239.9	12630.0	23239.9	12630.0	1064.73694	7593.07031	340.91547	0.44944	0.85115	1064.66992	8011.17188	14980	1	0	1	78.8058	78.8058	1366.75266	10.37977	23239.9	12630.0	23239.9	12630.0
647	40983.9	15386.2	40983.9	15386.2	1103.90564	7880.09766	341.10013	0.32028	1.04398	1081.99023	8400.47656	15001	1	8	1	10.872	10.872	1418.41758	10.11501	40983.9	15386.2	40983.9	15386.2
647	32456.2	2363.2	32456.2	2363.2	1208.61377	11453.43652	396.00375	0.06969	0.56729	754.12701	12200.21875	15004	1	0	1	264.154	264.154	2061.61857	8.25716	32456.2	2363.2	32456.2	2363.2
647	27295.9	32621.1	27295.9	32621.1	1004.30463	9990.40723	406.29977	1.29169	1.43529	790.26587	10445.25000	15005	1	11	1	-120.024	-120.024	1798.27330	9.87893	27295.9	32621.1	27295.9	32621.1
647	27300.2	32622.6	27300.2	32622.6	1047.23108	18151.15625	382.05685	1.12854	1.28607	792.53217	18951.94531	15007	2	13	1	-69.48	-69.48	3267.20812	6.83516	27300.2	32622.6	27300.2	32622.6
647	14139.6	7300.4	14139.6	7300.4	1197.21301	27535.88086	340.93262	0.45573	0.86101	1002.61029	28099.65234	15008	3	3	1	74.4102	74.4102	4956.45855	4.95372	14139.6	7300.4	14139.6	7300.4
647	27307.0	32625.0	27307.0	32625.0	1023.40448	43449.55078	398.01105	1.21986	1.39762	740.56293	44291.14063	15010	4	13	1	-104.472	-104.472	7820.91914	4.32917	27307.0	32625.0	27307.0	32625.0
647	12221.5	17977.3	12221.5	17977.3	1118.31921	7492.76270	331.28015	0.60600	1.36139	946.99683	7983.19922	15018	1	4	1	-41.616	-41.616	1348.69729	9.54411	12221.5	17977.3	12221.5	17977.3
647	14165.9	7278.6	14165.9	7278.6	1053.15442	5728.04004	298.55801	1.22773	0.92681	915.26288	6313.11719	15019	1	2	1	50.2344	50.2344	1031.04721	9.95679	14165.9	7278.6	14165.9	7278.6
647	27286.6	32602.8	27286.6	32602.8	1091.80371	7742.87158	341.60788	0.69278	1.56177	684.66650	8355.01172	15020	1	5	1	-75.312	-75.312	1393.71688	8.68381	27286.6	32602.8	27286.6	32602.8
647	27289.0	32609.9	27289.0	32609.9	1056.88489	6366.32275	311.54999	1.41401	1.44481	716.40851	6841.61719	15022	1	4	1	-39.672	-39.672	1145.93810	8.92922	27289.0	32609.9	27289.0	32609.9
647	12208.1	5141.4	12208.1	5141.4	1258.16931	8676.53711	334.69086	0.09674	0.77117	995.26874	9365.07031	15028	1	1	1	109.575	109.575	1561.77668	8.70478	12208.1	5141.4	12208.1	5141.4
647	12227.5	5146.5	12227.5	5146.5	1336.66797	8453.33887	321.02893	0.45349	0.74546	987.10779	9067.71875	15030	1	1	1	108.842	108.842	1521.60100	8.26339	12227.5	5146.5	12227.5	5146.5
647	23699.9	1144.8	23699.9	1144.8	1119.72937	11345.82910	293.66620	1.46574	0.98718	691.16809	11772.52344	15031	2	0	1	37.7802	37.7802	2042.24924	6.22823	23699.9	1144.8	23699.9	1144.8
647	6166.1	25095.4	6166.1	25095.4	1265.99524	8149.10107	324.08255	0.20879	0.93356	683.13721	8771.27734	15032	1	3	1	47.304	47.304	1466.83819	7.61495	6166.1	25095.4	6166.1	25095.4
647	12241.3	5131.3	12241.3	5131.3	1000.07367	16666.47070	363.11938	1.06647	0.78171	947.89148	17349.67188	15033	2	1	1	140.344	140.344	2999.96473	7.21771	12241.3	5131.3	12241.3	5131.3
647	6146.2	25099.0	6146.2	25099.0	1019.60077	8480.37598	368.24252	1.48614	0.89552	640.49097	9019.07031	15034	1	3	1	62.6886	62.6886	1526.46768	8.90831	6146.2	25099.0	6146.2	25099.0
647	27277.6	32641.5	27277.6	32641.5	1135.68530	17922.39063	367.59619	0.02350	1.55648	647.61853	18722.06250	15050	2	4	1	-97.344	-97.344	3226.03031	6.01654	27277.6	32641.5	27277.6	32641.5
647	6301.3	25113.3	6301.3	25113.3	1383.92725	23991.29688	325.99411	0.15616	0.96375	651.68042	24511.99219	15053	3	3	1	37.7802	37.7802	4318.43344	4.43912	6301.3	25113.3	6301.3	25113.3
647	27273.9	32627.0	27273.9	32627.0	1109.83252	19145.80078	385.46289	0.58152	1.51139	643.64868	19994.26563	15055	2	3	1	-108.36	-108.36	3446.24414	6.14747	27273.9	32627.0	27273.9	32627.0
647	27298.8	32643.2	27298.8	32643.2	1221.14941	10151.46387	373.69656	0.44607	1.45301	633.53070	10867.56641	15062	1	2	1	-88.92	-88.92	1827.26350	7.81598	27298.8	32643.2	27298.8	32643.2
647	6335.4	25120.2	6335.4	25120.2	1083.75439	6052.31152	301.68619	1.28816	1.12532	649.67950	6376.70508	15065	1	2	1	10.224	10.224	1089.41607	8.53590	6335.4	25120.2	6335.4	25120.2
647	27285.5	32629.5	27285.5	32629.5	1161.58130	17246.69531	358.33893	0.44877	1.65521	645.42346	17814.64063	15067	2	1	1	-99.936	-99.936	3104.40516	5.94879	27285.5	32629.5	27285.5	32629.5
647	6329.7	25134.9	6329.7	25134.9	1007.65997	22790.93164	319.29706	0.54659	1.07787	654.77039	23153.73633	15069	3	1	1	12.168	12.168	4102.36770	4.48492	6329.7	25134.9	6329.7	25134.9
647	27279.2	32647.3	27279.2	32647.3	1104.24707	9330.85645	376.30838	0.14941	1.59028	624.20160	9938.30078	15070	1	1	1	-109.656	-109.656	1679.55416	8.44348	27279.2	32647.3	27279.2	32647.3
647	10370.7	11910.6	10370.7	11910.6	1020.57385	7085.32666	341.13126	0.78380	1.59894	925.49243	7641.83984	15072	1	1	1	-79.2	-79.2	1275.35880	10.46310	10370.7	11910.6	10370.7	11910.6
647	27275.9	32643.5	27275.9	32643.5	1213.95325	8754.21094	342.59033	0.45846	1.46411	648.60278	9427.02344	15072	1	2	1	-64.296	-64.296	1575.75797	7.72433	27275.9	32643.5	27275.9	32643.5
647	27289.9	32642.8	27289.9	32642.8	1197.73303	17164.84375	353.59808	0.09391	1.44593	649.28235	17805.42188	15074	2	0	1	-70.776	-70.776	3089.67188	5.85354	27289.9	32642.8	27289.9	32642.8
647	6330.4	25127.3	6330.4	25127.3	1059.34009	39234.29297	321.72403	0.47182	1.09019	636.64850	39582.12891	15075	5	0	1	8.28	8.28	7062.17273	3.39244	6330.4	25127.3	6330.4	25127.3
647	12258.9	5078.7	12258.9	5078.7	1007.71350	14500.08887	343.25620	0.53564	0.84838	867.35486	15031.22656	15080	2	0	1	81.0036	81.0036	2610.01600	7.14825	12258.9	5078.7	12258.9	5078.7
647	6327.8	25155.3	6327.8	25155.3	1000.87366	6672.90723	329.61377	0.19762	1.10376	630.49554	7033.71875	15084	1	0	1	2.448	2.448	1201.12330	9.01608	6327.8	25155.3	6327.8	25155.3
647	27294.4	32680.6	27294.4	32680.6	1304.16174	37356.82813	412.53537	1.37413	1.45083	658.78302	38028.98438	15085	3	0	1	-129.096	-129.096	6724.22906	4.53967	27294.4	32680.6	27294.4	32680.6
647	32500.2	2352.1	32500.2	2352.1	1176.32385	11683.92871	405.37183	0.93058	0.65696	605.53687	12434.66016	15086	1	0	1	255.362	255.362	2103.10717	7.83105	32500.2	2352.1	32500.2	2352.1
